,target_end_date,value,model,Start
9040,2021-09-25,10623.0,SteveMcConnell-CovidComplete,2021-09-18
9041,2021-10-02,10380.0,SteveMcConnell-CovidComplete,2021-09-18
9042,2021-10-09,10128.0,SteveMcConnell-CovidComplete,2021-09-18
9043,2021-10-16,8559.0,SteveMcConnell-CovidComplete,2021-09-18
9044,2021-09-25,11546.95,TTU-squider,2021-09-18
9045,2021-10-02,12789.401,TTU-squider,2021-09-18
9046,2021-10-09,14002.442,TTU-squider,2021-09-18
9047,2021-10-16,15079.889,TTU-squider,2021-09-18
9048,2021-09-25,11419.0,UA-EpiCovDA,2021-09-18
9049,2021-10-02,9940.0,UA-EpiCovDA,2021-09-18
9050,2021-10-09,8710.0,UA-EpiCovDA,2021-09-18
9051,2021-10-16,7798.0,UA-EpiCovDA,2021-09-18
9052,2021-09-25,13039.792375192745,UCLA-SuEIR,2021-09-18
9053,2021-10-02,11471.467496015714,UCLA-SuEIR,2021-09-18
9054,2021-10-09,10002.71526130347,UCLA-SuEIR,2021-09-18
9055,2021-10-16,8977.221988888923,UCLA-SuEIR,2021-09-18
9056,2021-09-25,12780.610418596863,UCSD_NEU-DeepGLEAM,2021-09-18
9057,2021-10-02,13239.303966761234,UCSD_NEU-DeepGLEAM,2021-09-18
9058,2021-10-09,13148.231736162405,UCSD_NEU-DeepGLEAM,2021-09-18
9059,2021-10-16,12478.341204088194,UCSD_NEU-DeepGLEAM,2021-09-18
9060,2021-09-25,11454.0,UMass-MechBayes,2021-09-18
9061,2021-10-02,10899.0,UMass-MechBayes,2021-09-18
9062,2021-10-09,10030.0,UMass-MechBayes,2021-09-18
9063,2021-10-16,9164.0,UMass-MechBayes,2021-09-18
9064,2021-09-25,13189.946844018765,UMich-RidgeTfReg,2021-09-18
9065,2021-10-02,12643.784939969191,UMich-RidgeTfReg,2021-09-18
9066,2021-10-09,11767.672367628433,UMich-RidgeTfReg,2021-09-18
9067,2021-10-16,10200.379092006828,UMich-RidgeTfReg,2021-09-18
9068,2021-09-25,12514.8163045794,USC-SI_kJalpha,2021-09-18
9069,2021-10-02,11889.5648739381,USC-SI_kJalpha,2021-09-18
9070,2021-10-09,11138.0661195418,USC-SI_kJalpha,2021-09-18
9071,2021-10-16,10580.8503666136,USC-SI_kJalpha,2021-09-18
9072,2021-10-02,14013.0,Real,2021-09-25
9073,2021-10-09,11928.0,Real,2021-09-25
9074,2021-10-16,11772.0,Real,2021-09-25
9075,2021-10-23,11812.0,Real,2021-09-25
9076,2021-10-02,16660.95444809742,AIpert-pwllnod,2021-09-25
9077,2021-10-09,18656.636825523765,AIpert-pwllnod,2021-09-25
9078,2021-10-16,20339.238324334558,AIpert-pwllnod,2021-09-25
9079,2021-10-23,21266.473152752154,AIpert-pwllnod,2021-09-25
9080,2021-10-02,13992.66,BPagano-RtDriven,2021-09-25
9081,2021-10-09,13251.957,BPagano-RtDriven,2021-09-25
9082,2021-10-16,12409.933,BPagano-RtDriven,2021-09-25
9083,2021-10-23,11485.277,BPagano-RtDriven,2021-09-25
9084,2021-10-02,14069.637,CEID-Walk,2021-09-25
9085,2021-10-09,14043.125,CEID-Walk,2021-09-25
9086,2021-10-16,14005.993,CEID-Walk,2021-09-25
9087,2021-10-23,13934.658,CEID-Walk,2021-09-25
9088,2021-10-02,12417.0,CU-nochange,2021-09-25
9089,2021-10-09,10987.0,CU-nochange,2021-09-25
9090,2021-10-16,9383.0,CU-nochange,2021-09-25
9091,2021-10-23,8007.0,CU-nochange,2021-09-25
9092,2021-10-02,13654.0,CovidAnalytics-DELPHI,2021-09-25
9093,2021-10-09,13380.0,CovidAnalytics-DELPHI,2021-09-25
9094,2021-10-16,12756.0,CovidAnalytics-DELPHI,2021-09-25
9095,2021-10-23,11932.0,CovidAnalytics-DELPHI,2021-09-25
9096,2021-10-02,19138.0852,DDS-NBDS,2021-09-25
9097,2021-10-09,28937.142000000003,DDS-NBDS,2021-09-25
9098,2021-10-16,62113.9052,DDS-NBDS,2021-09-25
9099,2021-10-23,304600.4512,DDS-NBDS,2021-09-25
9100,2021-10-02,14076.44,GT-DeepCOVID,2021-09-25
9101,2021-10-09,13315.17,GT-DeepCOVID,2021-09-25
9102,2021-10-16,12169.43,GT-DeepCOVID,2021-09-25
9103,2021-10-23,11077.06,GT-DeepCOVID,2021-09-25
9104,2021-10-02,12903.208873398382,IEM_MED-CovidProject,2021-09-25
9105,2021-10-09,13282.24185245112,IEM_MED-CovidProject,2021-09-25
9106,2021-10-16,13724.12245118812,IEM_MED-CovidProject,2021-09-25
9107,2021-10-23,14306.46422983974,IEM_MED-CovidProject,2021-09-25
9108,2021-10-02,11379.051119269714,JHUAPL-Bucky,2021-09-25
9109,2021-10-09,10811.922825769108,JHUAPL-Bucky,2021-09-25
9110,2021-10-16,10413.91731707829,JHUAPL-Bucky,2021-09-25
9111,2021-10-23,10088.181150559012,JHUAPL-Bucky,2021-09-25
9112,2021-10-02,9686.31438488576,JHU_IDD-CovidSP,2021-09-25
9113,2021-10-09,9778.80328479425,JHU_IDD-CovidSP,2021-09-25
9114,2021-10-16,10071.469437581154,JHU_IDD-CovidSP,2021-09-25
9115,2021-10-23,10296.88295019011,JHU_IDD-CovidSP,2021-09-25
9116,2021-10-02,12549.1,Karlen-pypm,2021-09-25
9117,2021-10-09,11637.9,Karlen-pypm,2021-09-25
9118,2021-10-16,10533.3,Karlen-pypm,2021-09-25
9119,2021-10-23,9347.3,Karlen-pypm,2021-09-25
9120,2021-10-02,13340.0,LANL-GrowthRate,2021-09-25
9121,2021-10-09,12345.0,LANL-GrowthRate,2021-09-25
9122,2021-10-16,11338.0,LANL-GrowthRate,2021-09-25
9123,2021-10-23,10756.5,LANL-GrowthRate,2021-09-25
9124,2021-10-02,14722.982401650472,MIT-Cassandra,2021-09-25
9125,2021-10-09,13737.485463733516,MIT-Cassandra,2021-09-25
9126,2021-10-16,13745.979911423688,MIT-Cassandra,2021-09-25
9127,2021-10-23,12475.294176378398,MIT-Cassandra,2021-09-25
9128,2021-10-02,14133.865315620264,MIT_ISOLAT-Mixtures,2021-09-25
9129,2021-10-09,13896.097225436752,MIT_ISOLAT-Mixtures,2021-09-25
9130,2021-10-16,13065.950888096171,MIT_ISOLAT-Mixtures,2021-09-25
9131,2021-10-23,11749.11018556654,MIT_ISOLAT-Mixtures,2021-09-25
9132,2021-10-02,13139.06594062788,MOBS-GLEAM_COVID,2021-09-25
9133,2021-10-09,12952.414370230916,MOBS-GLEAM_COVID,2021-09-25
9134,2021-10-16,12109.194639946068,MOBS-GLEAM_COVID,2021-09-25
9135,2021-10-23,10784.481306727102,MOBS-GLEAM_COVID,2021-09-25
9136,2021-10-02,14223.0,MUNI-ARIMA,2021-09-25
9137,2021-10-09,13768.0,MUNI-ARIMA,2021-09-25
9138,2021-10-16,14234.0,MUNI-ARIMA,2021-09-25
9139,2021-10-23,13611.0,MUNI-ARIMA,2021-09-25
9140,2021-10-02,12967.611450195312,Microsoft-DeepSTIA,2021-09-25
9141,2021-10-09,13066.448666779892,Microsoft-DeepSTIA,2021-09-25
9142,2021-10-16,8840.094853940218,Microsoft-DeepSTIA,2021-09-25
9143,2021-10-23,12189.32863451087,Microsoft-DeepSTIA,2021-09-25
9144,2021-10-02,11263.5,PSI-DRAFT,2021-09-25
9145,2021-10-09,7851.0,PSI-DRAFT,2021-09-25
9146,2021-10-16,5299.5,PSI-DRAFT,2021-09-25
9147,2021-10-23,3698.5,PSI-DRAFT,2021-09-25
9148,2021-10-02,12022.31556877389,QJHong-Encounter,2021-09-25
9149,2021-10-09,11417.799000694533,QJHong-Encounter,2021-09-25
9150,2021-10-16,10810.39367467072,QJHong-Encounter,2021-09-25
9151,2021-10-23,10034.16800503747,QJHong-Encounter,2021-09-25
9152,2021-10-02,14306.04,RobertWalraven-ESG,2021-09-25
9153,2021-10-09,13737.86,RobertWalraven-ESG,2021-09-25
9154,2021-10-16,12911.3,RobertWalraven-ESG,2021-09-25
9155,2021-10-23,11986.07,RobertWalraven-ESG,2021-09-25
9156,2021-10-02,10524.0,SteveMcConnell-CovidComplete,2021-09-25
9157,2021-10-09,9986.0,SteveMcConnell-CovidComplete,2021-09-25
9158,2021-10-16,9416.0,SteveMcConnell-CovidComplete,2021-09-25
9159,2021-10-23,7542.0,SteveMcConnell-CovidComplete,2021-09-25
9160,2021-10-02,8060.46,TTU-squider,2021-09-25
9161,2021-10-09,8322.279,TTU-squider,2021-09-25
9162,2021-10-16,8506.131,TTU-squider,2021-09-25
9163,2021-10-23,8581.615,TTU-squider,2021-09-25
9164,2021-10-02,11622.0,UA-EpiCovDA,2021-09-25
9165,2021-10-09,10148.0,UA-EpiCovDA,2021-09-25
9166,2021-10-16,8583.0,UA-EpiCovDA,2021-09-25
9167,2021-10-23,7389.0,UA-EpiCovDA,2021-09-25
9168,2021-10-02,13393.392258593862,UCSD_NEU-DeepGLEAM,2021-09-25
9169,2021-10-09,13138.977106980568,UCSD_NEU-DeepGLEAM,2021-09-25
9170,2021-10-16,12288.811379636374,UCSD_NEU-DeepGLEAM,2021-09-25
9171,2021-10-23,10964.513555462529,UCSD_NEU-DeepGLEAM,2021-09-25
9172,2021-10-02,11381.0,UMass-MechBayes,2021-09-25
9173,2021-10-09,10005.0,UMass-MechBayes,2021-09-25
9174,2021-10-16,8486.0,UMass-MechBayes,2021-09-25
9175,2021-10-23,7060.0,UMass-MechBayes,2021-09-25
9176,2021-10-02,13682.642421458266,UMich-RidgeTfReg,2021-09-25
9177,2021-10-09,13165.18344318762,UMich-RidgeTfReg,2021-09-25
9178,2021-10-16,12193.96927524812,UMich-RidgeTfReg,2021-09-25
9179,2021-10-23,10700.257076201262,UMich-RidgeTfReg,2021-09-25
9180,2021-10-02,13008.3564513107,USC-SI_kJalpha,2021-09-25
9181,2021-10-09,11844.8867697286,USC-SI_kJalpha,2021-09-25
9182,2021-10-16,10486.2718126738,USC-SI_kJalpha,2021-09-25
9183,2021-10-23,9145.61008387455,USC-SI_kJalpha,2021-09-25
9184,2021-10-09,11928.0,Real,2021-10-02
9185,2021-10-16,11772.0,Real,2021-10-02
9186,2021-10-23,11812.0,Real,2021-10-02
9187,2021-10-30,9355.0,Real,2021-10-02
9188,2021-10-09,16702.93984349278,AIpert-pwllnod,2021-10-02
9189,2021-10-16,18676.186274276435,AIpert-pwllnod,2021-10-02
9190,2021-10-23,21141.13269855693,AIpert-pwllnod,2021-10-02
9191,2021-10-30,24229.05307133577,AIpert-pwllnod,2021-10-02
9192,2021-10-09,12114.841,BPagano-RtDriven,2021-10-02
9193,2021-10-16,10927.827,BPagano-RtDriven,2021-10-02
9194,2021-10-23,9894.58,BPagano-RtDriven,2021-10-02
9195,2021-10-30,9001.577,BPagano-RtDriven,2021-10-02
9196,2021-10-09,13310.991,CEID-Walk,2021-10-02
9197,2021-10-16,13243.678,CEID-Walk,2021-10-02
9198,2021-10-23,13372.334,CEID-Walk,2021-10-02
9199,2021-10-30,13168.506,CEID-Walk,2021-10-02
9200,2021-10-09,11514.0,CU-nochange,2021-10-02
9201,2021-10-16,9758.0,CU-nochange,2021-10-02
9202,2021-10-23,8109.0,CU-nochange,2021-10-02
9203,2021-10-30,6742.0,CU-nochange,2021-10-02
9204,2021-10-09,13333.0,CovidAnalytics-DELPHI,2021-10-02
9205,2021-10-16,12715.0,CovidAnalytics-DELPHI,2021-10-02
9206,2021-10-23,11901.0,CovidAnalytics-DELPHI,2021-10-02
9207,2021-10-30,10963.0,CovidAnalytics-DELPHI,2021-10-02
9208,2021-10-09,20350.2124,DDS-NBDS,2021-10-02
9209,2021-10-16,29085.19100000001,DDS-NBDS,2021-10-02
9210,2021-10-23,39493.3038,DDS-NBDS,2021-10-02
9211,2021-10-30,89070.9136,DDS-NBDS,2021-10-02
9212,2021-10-09,11958.03305047674,GT-DeepCOVID,2021-10-02
9213,2021-10-16,10987.876900321971,GT-DeepCOVID,2021-10-02
9214,2021-10-23,10083.31439767207,GT-DeepCOVID,2021-10-02
9215,2021-10-30,8657.710881534595,GT-DeepCOVID,2021-10-02
9216,2021-10-09,9106.180911529422,IEM_MED-CovidProject,2021-10-02
9217,2021-10-16,7641.565543287614,IEM_MED-CovidProject,2021-10-02
9218,2021-10-23,6316.498862034298,IEM_MED-CovidProject,2021-10-02
9219,2021-10-30,5282.763136172178,IEM_MED-CovidProject,2021-10-02
9220,2021-10-09,10874.076534311953,JHUAPL-Bucky,2021-10-02
9221,2021-10-16,10332.716209445302,JHUAPL-Bucky,2021-10-02
9222,2021-10-23,10275.129322680514,JHUAPL-Bucky,2021-10-02
9223,2021-10-30,9924.012167352166,JHUAPL-Bucky,2021-10-02
9224,2021-10-09,13555.0,JHU_CSSE-DECOM,2021-10-02
9225,2021-10-16,13586.0,JHU_CSSE-DECOM,2021-10-02
9226,2021-10-23,13294.0,JHU_CSSE-DECOM,2021-10-02
9227,2021-10-30,13118.0,JHU_CSSE-DECOM,2021-10-02
9228,2021-10-09,12162.8,Karlen-pypm,2021-10-02
9229,2021-10-16,10916.4,Karlen-pypm,2021-10-02
9230,2021-10-23,9557.9,Karlen-pypm,2021-10-02
9231,2021-10-30,8210.8,Karlen-pypm,2021-10-02
9232,2021-10-09,13002.647820711723,MIT-Cassandra,2021-10-02
9233,2021-10-16,16767.042727739787,MIT-Cassandra,2021-10-02
9234,2021-10-23,14573.88453064873,MIT-Cassandra,2021-10-02
9235,2021-10-30,14937.364675275954,MIT-Cassandra,2021-10-02
9236,2021-10-09,13793.0,MIT_CritData-GBCF,2021-10-02
9237,2021-10-16,13248.0,MIT_CritData-GBCF,2021-10-02
9238,2021-10-23,13664.0,MIT_CritData-GBCF,2021-10-02
9239,2021-10-30,13853.0,MIT_CritData-GBCF,2021-10-02
9240,2021-10-09,12790.740842960093,MIT_ISOLAT-Mixtures,2021-10-02
9241,2021-10-16,11464.498760020506,MIT_ISOLAT-Mixtures,2021-10-02
9242,2021-10-23,9739.18715717889,MIT_ISOLAT-Mixtures,2021-10-02
9243,2021-10-30,7841.483131801249,MIT_ISOLAT-Mixtures,2021-10-02
9244,2021-10-09,11673.839285170376,MOBS-GLEAM_COVID,2021-10-02
9245,2021-10-16,10812.822710647297,MOBS-GLEAM_COVID,2021-10-02
9246,2021-10-23,9488.616718702058,MOBS-GLEAM_COVID,2021-10-02
9247,2021-10-30,7966.341521606716,MOBS-GLEAM_COVID,2021-10-02
9248,2021-10-09,13016.0,MUNI-ARIMA,2021-10-02
9249,2021-10-16,12437.0,MUNI-ARIMA,2021-10-02
9250,2021-10-23,12029.0,MUNI-ARIMA,2021-10-02
9251,2021-10-30,11676.0,MUNI-ARIMA,2021-10-02
9252,2021-10-09,12168.451782226562,Microsoft-DeepSTIA,2021-10-02
9253,2021-10-16,11019.413783482143,Microsoft-DeepSTIA,2021-10-02
9254,2021-10-23,9608.178013392857,Microsoft-DeepSTIA,2021-10-02
9255,2021-10-30,10675.664388020834,Microsoft-DeepSTIA,2021-10-02
9256,2021-10-09,9779.5,PSI-DRAFT,2021-10-02
9257,2021-10-16,6763.5,PSI-DRAFT,2021-10-02
9258,2021-10-23,4668.5,PSI-DRAFT,2021-10-02
9259,2021-10-30,3287.5,PSI-DRAFT,2021-10-02
9260,2021-10-09,11131.271567403455,QJHong-Encounter,2021-10-02
9261,2021-10-16,9931.33111867297,QJHong-Encounter,2021-10-02
9262,2021-10-23,8929.612858322682,QJHong-Encounter,2021-10-02
9263,2021-10-30,7882.565703651519,QJHong-Encounter,2021-10-02
9264,2021-10-09,12662.98,RobertWalraven-ESG,2021-10-02
9265,2021-10-16,11697.47,RobertWalraven-ESG,2021-10-02
9266,2021-10-23,10687.04,RobertWalraven-ESG,2021-10-02
9267,2021-10-30,9694.38,RobertWalraven-ESG,2021-10-02
9268,2021-10-09,10055.0,SteveMcConnell-CovidComplete,2021-10-02
9269,2021-10-16,9282.0,SteveMcConnell-CovidComplete,2021-10-02
9270,2021-10-23,8671.0,SteveMcConnell-CovidComplete,2021-10-02
9271,2021-10-30,7128.0,SteveMcConnell-CovidComplete,2021-10-02
9272,2021-10-09,15709.678,TTU-squider,2021-10-02
9273,2021-10-16,16320.049,TTU-squider,2021-10-02
9274,2021-10-23,16615.638,TTU-squider,2021-10-02
9275,2021-10-30,16530.214,TTU-squider,2021-10-02
9276,2021-10-09,8164.0,UA-EpiCovDA,2021-10-02
9277,2021-10-16,7024.0,UA-EpiCovDA,2021-10-02
9278,2021-10-23,5456.0,UA-EpiCovDA,2021-10-02
9279,2021-10-30,4514.0,UA-EpiCovDA,2021-10-02
9280,2021-10-09,11820.415554826795,UCSD_NEU-DeepGLEAM,2021-10-02
9281,2021-10-16,10974.870605613156,UCSD_NEU-DeepGLEAM,2021-10-02
9282,2021-10-23,9676.534974627237,UCSD_NEU-DeepGLEAM,2021-10-02
9283,2021-10-30,8168.436699018747,UCSD_NEU-DeepGLEAM,2021-10-02
9284,2021-10-09,11198.0,UMass-MechBayes,2021-10-02
9285,2021-10-16,9780.0,UMass-MechBayes,2021-10-02
9286,2021-10-23,8158.0,UMass-MechBayes,2021-10-02
9287,2021-10-30,6857.0,UMass-MechBayes,2021-10-02
9288,2021-10-09,12863.448268617853,UMich-RidgeTfReg,2021-10-02
9289,2021-10-16,12037.778234795784,UMich-RidgeTfReg,2021-10-02
9290,2021-10-23,10881.585798492422,UMich-RidgeTfReg,2021-10-02
9291,2021-10-30,9383.357842143858,UMich-RidgeTfReg,2021-10-02
9292,2021-10-09,11650.8388182915,USC-SI_kJalpha,2021-10-02
9293,2021-10-16,10183.5272870914,USC-SI_kJalpha,2021-10-02
9294,2021-10-23,8883.27352323011,USC-SI_kJalpha,2021-10-02
9295,2021-10-30,7939.597462795559,USC-SI_kJalpha,2021-10-02
9296,2021-10-16,11772.0,Real,2021-10-09
9297,2021-10-23,11812.0,Real,2021-10-09
9298,2021-10-30,9355.0,Real,2021-10-09
9299,2021-11-06,8560.0,Real,2021-10-09
9300,2021-10-16,10649.873,BPagano-RtDriven,2021-10-09
9301,2021-10-23,9732.211,BPagano-RtDriven,2021-10-09
9302,2021-10-30,8790.708,BPagano-RtDriven,2021-10-09
9303,2021-11-06,7867.756,BPagano-RtDriven,2021-10-09
9304,2021-10-16,11943.243,CEID-Walk,2021-10-09
9305,2021-10-23,11789.755,CEID-Walk,2021-10-09
9306,2021-10-30,12264.946,CEID-Walk,2021-10-09
9307,2021-11-06,12316.951,CEID-Walk,2021-10-09
9308,2021-10-16,12033.0,CovidAnalytics-DELPHI,2021-10-09
9309,2021-10-23,11161.0,CovidAnalytics-DELPHI,2021-10-09
9310,2021-10-30,10200.0,CovidAnalytics-DELPHI,2021-10-09
9311,2021-11-06,9207.0,CovidAnalytics-DELPHI,2021-10-09
9312,2021-10-16,13447.2726,DDS-NBDS,2021-10-09
9313,2021-10-23,16788.514,DDS-NBDS,2021-10-09
9314,2021-10-30,22371.5582,DDS-NBDS,2021-10-09
9315,2021-11-06,31567.7606,DDS-NBDS,2021-10-09
9316,2021-10-16,10163.22,GT-DeepCOVID,2021-10-09
9317,2021-10-23,8734.6,GT-DeepCOVID,2021-10-09
9318,2021-10-30,8024.56,GT-DeepCOVID,2021-10-09
9319,2021-11-06,6986.81,GT-DeepCOVID,2021-10-09
9320,2021-10-16,10146.372901785391,IEM_MED-CovidProject,2021-10-09
9321,2021-10-23,9423.998760591425,IEM_MED-CovidProject,2021-10-09
9322,2021-10-30,8602.73406185536,IEM_MED-CovidProject,2021-10-09
9323,2021-11-06,8100.960180088617,IEM_MED-CovidProject,2021-10-09
9324,2021-10-16,8557.378809550653,JHUAPL-Bucky,2021-10-09
9325,2021-10-23,7899.239969881299,JHUAPL-Bucky,2021-10-09
9326,2021-10-30,7438.067616853155,JHUAPL-Bucky,2021-10-09
9327,2021-11-06,6993.6147251386,JHUAPL-Bucky,2021-10-09
9328,2021-10-16,11372.0,JHU_CSSE-DECOM,2021-10-09
9329,2021-10-23,10502.0,JHU_CSSE-DECOM,2021-10-09
9330,2021-10-30,9807.0,JHU_CSSE-DECOM,2021-10-09
9331,2021-11-06,9102.0,JHU_CSSE-DECOM,2021-10-09
9332,2021-10-16,11297.9,Karlen-pypm,2021-10-09
9333,2021-10-23,10000.8,Karlen-pypm,2021-10-09
9334,2021-10-30,8700.9,Karlen-pypm,2021-10-09
9335,2021-11-06,7474.7,Karlen-pypm,2021-10-09
9336,2021-10-16,11725.474708269256,MIT-Cassandra,2021-10-09
9337,2021-10-23,11215.008008226074,MIT-Cassandra,2021-10-09
9338,2021-10-30,11830.379893335536,MIT-Cassandra,2021-10-09
9339,2021-11-06,10903.642250876546,MIT-Cassandra,2021-10-09
9340,2021-10-16,11840.0,MIT_CritData-GBCF,2021-10-09
9341,2021-10-23,11094.0,MIT_CritData-GBCF,2021-10-09
9342,2021-10-30,11681.0,MIT_CritData-GBCF,2021-10-09
9343,2021-11-06,11997.0,MIT_CritData-GBCF,2021-10-09
9344,2021-10-16,11142.856657508615,MIT_ISOLAT-Mixtures,2021-10-09
9345,2021-10-23,9374.528661023718,MIT_ISOLAT-Mixtures,2021-10-09
9346,2021-10-30,7466.317425828905,MIT_ISOLAT-Mixtures,2021-10-09
9347,2021-11-06,5629.467225840201,MIT_ISOLAT-Mixtures,2021-10-09
9348,2021-10-16,9952.736160018538,MOBS-GLEAM_COVID,2021-10-09
9349,2021-10-23,8907.509082407743,MOBS-GLEAM_COVID,2021-10-09
9350,2021-10-30,7538.37960015005,MOBS-GLEAM_COVID,2021-10-09
9351,2021-11-06,6085.603591129047,MOBS-GLEAM_COVID,2021-10-09
9352,2021-10-16,11618.0,MUNI-ARIMA,2021-10-09
9353,2021-10-23,10517.0,MUNI-ARIMA,2021-10-09
9354,2021-10-30,9238.0,MUNI-ARIMA,2021-10-09
9355,2021-11-06,8591.0,MUNI-ARIMA,2021-10-09
9356,2021-10-16,10061.99080882353,Microsoft-DeepSTIA,2021-10-09
9357,2021-10-23,9899.034309895833,Microsoft-DeepSTIA,2021-10-09
9358,2021-10-30,9353.45546875,Microsoft-DeepSTIA,2021-10-09
9359,2021-11-06,7419.369010416666,Microsoft-DeepSTIA,2021-10-09
9360,2021-10-16,8066.5,PSI-DRAFT,2021-10-09
9361,2021-10-23,5644.5,PSI-DRAFT,2021-10-09
9362,2021-10-30,3970.0,PSI-DRAFT,2021-10-09
9363,2021-11-06,2875.5,PSI-DRAFT,2021-10-09
9364,2021-10-16,10161.03520460939,QJHong-Encounter,2021-10-09
9365,2021-10-23,9214.858551066602,QJHong-Encounter,2021-10-09
9366,2021-10-30,8270.641247365973,QJHong-Encounter,2021-10-09
9367,2021-11-06,7279.603946597432,QJHong-Encounter,2021-10-09
9368,2021-10-16,11350.83,RobertWalraven-ESG,2021-10-09
9369,2021-10-23,10457.38,RobertWalraven-ESG,2021-10-09
9370,2021-10-30,9581.66,RobertWalraven-ESG,2021-10-09
9371,2021-11-06,8746.79,RobertWalraven-ESG,2021-10-09
9372,2021-10-16,9606.0,SteveMcConnell-CovidComplete,2021-10-09
9373,2021-10-23,8851.0,SteveMcConnell-CovidComplete,2021-10-09
9374,2021-10-30,7975.0,SteveMcConnell-CovidComplete,2021-10-09
9375,2021-11-06,6490.0,SteveMcConnell-CovidComplete,2021-10-09
9376,2021-10-16,13476.085,TTU-squider,2021-10-09
9377,2021-10-23,13496.322,TTU-squider,2021-10-09
9378,2021-10-30,13277.624,TTU-squider,2021-10-09
9379,2021-11-06,12815.312,TTU-squider,2021-10-09
9380,2021-10-16,7069.0,UA-EpiCovDA,2021-10-09
9381,2021-10-23,5959.0,UA-EpiCovDA,2021-10-09
9382,2021-10-30,4757.0,UA-EpiCovDA,2021-10-09
9383,2021-11-06,3845.0,UA-EpiCovDA,2021-10-09
9384,2021-10-16,10037.022204428036,UCSD_NEU-DeepGLEAM,2021-10-09
9385,2021-10-23,8993.753888518602,UCSD_NEU-DeepGLEAM,2021-10-09
9386,2021-10-30,7634.529359532057,UCSD_NEU-DeepGLEAM,2021-10-09
9387,2021-11-06,6182.907060220702,UCSD_NEU-DeepGLEAM,2021-10-09
9388,2021-10-16,10114.0,UMass-MechBayes,2021-10-09
9389,2021-10-23,8882.0,UMass-MechBayes,2021-10-09
9390,2021-10-30,7376.0,UMass-MechBayes,2021-10-09
9391,2021-11-06,6224.0,UMass-MechBayes,2021-10-09
9392,2021-10-16,9987.73906575093,USC-SI_kJalpha,2021-10-09
9393,2021-10-23,8507.85105318958,USC-SI_kJalpha,2021-10-09
9394,2021-10-30,7523.795997280329,USC-SI_kJalpha,2021-10-09
9395,2021-11-06,6806.6206350565,USC-SI_kJalpha,2021-10-09
9396,2021-10-23,11812.0,Real,2021-10-16
9397,2021-10-30,9355.0,Real,2021-10-16
9398,2021-11-06,8560.0,Real,2021-10-16
9399,2021-11-13,8533.0,Real,2021-10-16
9400,2021-10-23,11395.880525180257,AIpert-pwllnod,2021-10-16
9401,2021-10-30,11311.551566958107,AIpert-pwllnod,2021-10-16
9402,2021-11-06,11412.048343988024,AIpert-pwllnod,2021-10-16
9403,2021-11-13,11694.112637460545,AIpert-pwllnod,2021-10-16
9404,2021-10-23,10745.384,BPagano-RtDriven,2021-10-16
9405,2021-10-30,9624.654,BPagano-RtDriven,2021-10-16
9406,2021-11-06,8532.441,BPagano-RtDriven,2021-10-16
9407,2021-11-13,7507.984,BPagano-RtDriven,2021-10-16
9408,2021-10-23,8662.0,CU-nochange,2021-10-16
9409,2021-10-30,7321.0,CU-nochange,2021-10-16
9410,2021-11-06,6210.0,CU-nochange,2021-10-16
9411,2021-11-13,5425.0,CU-nochange,2021-10-16
9412,2021-10-23,10743.0,CovidAnalytics-DELPHI,2021-10-16
9413,2021-10-30,9740.0,CovidAnalytics-DELPHI,2021-10-16
9414,2021-11-06,8719.0,CovidAnalytics-DELPHI,2021-10-16
9415,2021-11-13,7729.0,CovidAnalytics-DELPHI,2021-10-16
9416,2021-10-23,12437.322,DDS-NBDS,2021-10-16
9417,2021-10-30,14643.2902,DDS-NBDS,2021-10-16
9418,2021-11-06,18034.8708,DDS-NBDS,2021-10-16
9419,2021-11-13,23870.8972,DDS-NBDS,2021-10-16
9420,2021-10-23,9536.85,GT-DeepCOVID,2021-10-16
9421,2021-10-30,8668.54,GT-DeepCOVID,2021-10-16
9422,2021-11-06,6454.02,GT-DeepCOVID,2021-10-16
9423,2021-11-13,6444.02,GT-DeepCOVID,2021-10-16
9424,2021-10-23,9511.25022871408,IEM_MED-CovidProject,2021-10-16
9425,2021-10-30,8929.733204591952,IEM_MED-CovidProject,2021-10-16
9426,2021-11-06,8423.621544325108,IEM_MED-CovidProject,2021-10-16
9427,2021-11-13,8013.583577400091,IEM_MED-CovidProject,2021-10-16
9428,2021-10-23,8277.61329223203,IHME-CurveFit,2021-10-16
9429,2021-10-30,8657.54014051818,IHME-CurveFit,2021-10-16
9430,2021-11-06,7815.28876293983,IHME-CurveFit,2021-10-16
9431,2021-11-13,7355.34103043845,IHME-CurveFit,2021-10-16
9432,2021-10-23,9509.184259562946,JHUAPL-Bucky,2021-10-16
9433,2021-10-30,8720.367745757161,JHUAPL-Bucky,2021-10-16
9434,2021-11-06,7586.174976506097,JHUAPL-Bucky,2021-10-16
9435,2021-11-13,6630.384733549919,JHUAPL-Bucky,2021-10-16
9436,2021-10-23,9644.0,JHU_CSSE-DECOM,2021-10-16
9437,2021-10-30,9124.0,JHU_CSSE-DECOM,2021-10-16
9438,2021-11-06,8254.0,JHU_CSSE-DECOM,2021-10-16
9439,2021-11-13,7605.0,JHU_CSSE-DECOM,2021-10-16
9440,2021-10-23,9949.1,Karlen-pypm,2021-10-16
9441,2021-10-30,8786.2,Karlen-pypm,2021-10-16
